env_id_a_only,task_index,task,num_samples_a_only,action_l1_loss_a_only,model_name_a_only,env_id_abc,num_samples_abc,action_l1_loss_abc,model_name_abc,delta_a_minus_abc
D,373,push_blue_block_left: slide left the blue block,954,0.2251811471437758,ACT-A-only,D,954,0.2106258211173195,ACT-ABC,0.014555326026456289
D,374,turn_on_led: turn on the green lamp,435,0.2750820081466916,ACT-A-only,D,435,0.2615921653036414,ACT-ABC,0.013489842843050215
D,375,lift_blue_block_slider: in the slider grasp the blue block,520,0.2164541072140519,ACT-A-only,D,520,0.1983052015304565,ACT-ABC,0.018148905683595395
D,376,"move_slider_left: slide the door to the left, then let it go",562,0.2851008901578039,ACT-A-only,D,562,0.2872330232712298,ACT-ABC,-0.002132133113425916
D,377,turn_on_led: turn on the green light,146,0.241677945199078,ACT-A-only,D,146,0.218276233118895,ACT-ABC,0.023401712080183018
D,378,lift_red_block_slider: in the sliding cabinet grasp the red block,520,0.2013114963586514,ACT-A-only,D,520,0.1874300317552227,ACT-ABC,0.013881464603428706
D,379,lift_pink_block_slider: lift the pink block lying in the slider,260,0.2424091287530385,ACT-A-only,D,260,0.2347280368208885,ACT-ABC,0.007681091932149997
D,380,lift_blue_block_slider: grasp the blue block lying in the slider,295,0.1994971921130762,ACT-A-only,D,295,0.187006959975776,ACT-ABC,0.012490232137300217
D,381,lift_blue_block_slider: in the slider pick up the blue block,325,0.191106171126549,ACT-A-only,D,325,0.1853714060324889,ACT-ABC,0.005734765094060124
D,382,place_in_slider: put the block in the slider,401,0.2821933661687404,ACT-A-only,D,401,0.2780814107665397,ACT-ABC,0.004111955402200718
D,383,place_in_drawer: move to the drawer and store the object,379,0.2703046809321657,ACT-A-only,D,379,0.2872691632575284,ACT-ABC,-0.016964482325362684
D,384,lift_pink_block_slider: in the cabinet grasp the pink block,431,0.1968399095251776,ACT-A-only,D,431,0.1809853671632897,ACT-ABC,0.015854542361887908
D,385,place_in_slider: put the object in the sliding cabinet,100,0.3128616397082805,ACT-A-only,D,100,0.277651259303093,ACT-ABC,0.035210380405187536
D,386,place_in_slider: put the grasped object in the slider,197,0.2807823959643465,ACT-A-only,D,197,0.2579054933060244,ACT-ABC,0.022876902658322096
D,387,move_slider_right: push the door to the right,195,0.2753180625729072,ACT-A-only,D,195,0.2480567176754658,ACT-ABC,0.027261344897441392
D,388,lift_blue_block_drawer: pick up the blue block in the drawer,455,0.2178146990445943,ACT-A-only,D,455,0.1873767762229992,ACT-ABC,0.030437922821595104
